"hvfhs_license_num","dispatching_base_num","originating_base_num","request_datetime","on_scene_datetime","pickup_datetime","dropoff_datetime","PULocationID","DOLocationID","trip_miles","trip_time","base_passenger_fare","tolls","bcf","sales_tax","congestion_surcharge","airport_fee","tips","driver_pay","shared_request_flag","shared_match_flag","access_a_ride_flag","wav_request_flag","wav_match_flag"
"HV0003","B02876","B02876","2020-04-30 19:30:08","2020-04-30 19:40:41","2020-04-30 19:42:21","2020-04-30 19:58:20",101,130,6.54,959,20.84,0,0.52,1.85,0,NA,0,15.24,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 19:10:04","2020-04-30 19:10:46","2020-04-30 19:13:10","2020-04-30 19:25:27",168,126,2.34,737,7.84,0,0.2,0.7,0,NA,0,8.74,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 19:25:38","2020-04-30 19:30:06","2020-04-30 19:31:23","2020-04-30 19:49:27",126,69,4.32,1084,17.99,0,0.45,1.6,0,NA,0,13.83,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 19:51:04","2020-04-30 19:54:02","2020-04-30 19:56:43","2020-04-30 20:02:33",69,169,1.14,350,7.41,0,0.19,0.66,0,NA,0,5.45,"N","N"," ","N","N"
"HV0003","B02835","B02835","2020-04-30 19:01:54","2020-04-30 19:05:15","2020-04-30 19:08:32","2020-04-30 19:28:57",159,232,10.28,1226,27.87,0,0.7,2.47,2.75,NA,0,21.59,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 19:26:20","2020-04-30 19:31:38","2020-04-30 19:33:07","2020-04-30 19:39:39",123,165,1.16,392,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 19:50:06","2020-04-30 19:51:35","2020-04-30 19:52:34","2020-04-30 20:12:25",85,225,4.99,1191,19.17,0,0.48,1.7,0,NA,0,15.47,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:03:01",NA,"2020-04-30 19:06:43","2020-04-30 19:28:04",37,91,6.262,1281,26.55,0,0.66,2.36,0,NA,0,17.68,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:28:49",NA,"2020-04-30 19:32:58","2020-04-30 19:48:06",91,222,7.78,908,22.2,0,0.56,1.97,0,NA,0,16.24,"N","N","N","N","N"
"HV0003","B02879","B02879","2020-04-30 19:07:10","2020-04-30 19:08:45","2020-04-30 19:09:35","2020-04-30 19:25:17",250,42,6.5,942,19.66,0,0.49,1.74,0,NA,0,15.05,"N","N"," ","N","N"
"HV0003","B02879","B02879","2020-04-30 19:23:55","2020-04-30 19:25:18","2020-04-30 19:28:32","2020-04-30 20:01:50",42,85,17.71,1998,48.19,6.12,1.36,4.82,2.75,NA,0,36.25,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:08:10",NA,"2020-04-30 19:17:11","2020-04-30 19:31:07",140,202,3.971,836,8.81,0,0.22,0.78,2.75,NA,0,11.41,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:16:40",NA,"2020-04-30 19:20:13","2020-04-30 19:29:54",140,50,2.639,581,16.64,0,0.42,1.48,2.75,NA,0,7.8,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:30:35",NA,"2020-04-30 19:34:52","2020-04-30 19:39:24",48,162,1.724,272,10.3,0,0.26,0.91,2.75,NA,3,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:45:13",NA,"2020-04-30 19:48:01","2020-04-30 20:22:03",162,265,22.695,2042,90.15,25.5,2.89,0,0,NA,0,53.53,"N","N","N","N","N"
"HV0003","B02882","B02882","2020-04-30 19:44:55","2020-04-30 19:51:47","2020-04-30 19:54:52","2020-04-30 20:04:50",114,79,1.71,599,10.02,0,0.25,0.89,2.75,NA,0,7.61,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:24:21",NA,"2020-04-30 19:25:06","2020-04-30 19:38:35",243,169,2.809,809,13.07,0,0.33,1.16,0,NA,0,9.89,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:48:15",NA,"2020-04-30 19:52:17","2020-04-30 20:05:20",127,42,4.566,783,16.15,0,0.4,1.43,0,NA,0,11.62,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 18:56:18",NA,"2020-04-30 19:04:35","2020-04-30 19:08:55",37,225,0.624,260,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:27:21",NA,"2020-04-30 19:36:04","2020-04-30 19:40:25",223,223,1.288,261,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0003","B02764","B02764","2020-04-30 19:02:07","2020-04-30 19:03:02","2020-04-30 19:04:02","2020-04-30 19:14:44",114,33,3.55,642,12.74,0,0.32,1.13,2.75,NA,0,9.28,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:15:53","2020-04-30 19:25:38","2020-04-30 19:27:03","2020-04-30 19:43:20",87,48,6.86,977,18.98,0,0.47,1.68,2.75,NA,0,16.69,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 19:13:09","2020-04-30 19:16:19","2020-04-30 19:18:11","2020-04-30 19:29:10",106,26,3.58,659,13.53,0,0.34,1.2,0,NA,0,9.46,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 19:25:24","2020-04-30 19:34:15","2020-04-30 19:35:10","2020-04-30 19:42:44",26,89,1.62,454,8.16,0,0.2,0.72,0,NA,0,5.59,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 19:42:51","2020-04-30 19:44:59","2020-04-30 19:47:07","2020-04-30 20:14:54",89,225,4.96,1667,20.49,0,0.51,1.82,0,NA,0,19.42,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 19:28:25","2020-04-30 19:30:02","2020-04-30 19:31:29","2020-04-30 19:50:27",168,185,6.43,1138,22.21,0,0.56,1.97,0,NA,0,23.21,"N","N"," ","N","Y"
"HV0003","B02877","B02877","2020-04-30 18:56:48","2020-04-30 19:01:16","2020-04-30 19:02:49","2020-04-30 19:08:07",95,95,0.58,318,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02877","B02877","2020-04-30 19:10:46","2020-04-30 19:16:32","2020-04-30 19:18:56","2020-04-30 19:24:51",95,95,0.68,355,8,0,0.2,0.71,0,NA,0,5.89,"N","N"," ","N","N"
"HV0003","B02877","B02877","2020-04-30 19:24:46","2020-04-30 19:27:20","2020-04-30 19:29:57","2020-04-30 19:46:37",95,171,4.37,1000,16.93,0,0.42,1.5,0,NA,0,13.19,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 19:55:11","2020-04-30 19:55:16","2020-04-30 19:58:39","2020-04-30 20:07:38",243,42,2.36,539,9.74,0,0,0,0,NA,3,7.11,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 19:00:25","2020-04-30 19:01:07","2020-04-30 19:02:24","2020-04-30 19:15:51",94,78,2.48,807,12.17,0,0.3,1.08,0,NA,0,9.49,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 19:22:32","2020-04-30 19:24:15","2020-04-30 19:27:23","2020-04-30 19:38:15",78,47,1.74,652,8.61,0,0.22,0.76,0,NA,0,7.37,"N","N"," ","N","N"
"HV0003","B02835","B02835","2020-04-30 19:30:40","2020-04-30 19:37:13","2020-04-30 19:40:33","2020-04-30 20:12:36",117,130,15.33,1923,46.43,2.29,1.22,4.32,0,NA,0,33,"N","N"," ","N","N"
"HV0003","B02883","B02883","2020-04-30 19:08:41","2020-04-30 19:11:21","2020-04-30 19:12:34","2020-04-30 19:24:00",119,213,5.99,686,16.49,0,0.41,1.46,0,NA,0,12.34,"N","N"," ","N","N"
"HV0003","B02883","B02883","2020-04-30 19:38:00","2020-04-30 19:38:15","2020-04-30 19:40:45","2020-04-30 19:50:46",47,235,2.03,601,9.72,0,0.24,0.86,0,NA,0,7.27,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:00:13","2020-04-30 19:01:31","2020-04-30 19:02:53","2020-04-30 19:05:17",133,89,0.44,144,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:16:11","2020-04-30 19:18:23","2020-04-30 19:19:25","2020-04-30 19:24:11",165,165,0.63,286,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 19:06:21","2020-04-30 19:11:25","2020-04-30 19:13:50","2020-04-30 19:35:23",76,131,10.5,1293,30.35,0,0.76,2.69,0,NA,0,22.4,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:15:30","2020-04-30 19:22:27","2020-04-30 19:23:19","2020-04-30 19:33:03",243,69,2.06,584,10.4,0,0.26,0.92,0,NA,0,7.16,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:34:09","2020-04-30 19:34:23","2020-04-30 19:35:34","2020-04-30 19:50:24",69,220,5.91,890,18.29,2.8,0.53,1.87,0,NA,0,13.96,"N","N"," ","N","N"
"HV0003","B02876","B02876","2020-04-30 19:00:04","2020-04-30 19:00:16","2020-04-30 19:02:47","2020-04-30 19:07:47",42,152,0.98,300,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02876","B02876","2020-04-30 19:04:27","2020-04-30 19:10:17","2020-04-30 19:10:48","2020-04-30 19:27:52",152,250,7.79,1024,22.08,0,0.68,1.97,0,NA,4.94,17.16,"N","N"," ","N","N"
"HV0003","B02876","B02876","2020-04-30 19:26:52","2020-04-30 19:33:32","2020-04-30 19:34:12","2020-04-30 19:41:26",248,208,3.53,434,11.57,0,0.32,1.03,0,NA,1,7.52,"N","N"," ","N","N"
"HV0003","B02876","B02876","2020-04-30 19:43:26","2020-04-30 19:45:25","2020-04-30 19:47:48","2020-04-30 19:55:41",208,182,3.24,473,11.15,0,0.28,0.99,0,NA,0,7.54,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 18:58:52","2020-04-30 19:03:01","2020-04-30 19:04:16","2020-04-30 19:16:47",247,159,2.31,751,10.99,0,0.27,0.98,0,NA,0,8.83,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 19:17:27","2020-04-30 19:21:05","2020-04-30 19:22:33","2020-04-30 19:38:43",147,41,4.14,970,14.57,0,0.36,1.29,0,NA,0,12.68,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 19:37:32","2020-04-30 19:39:09","2020-04-30 19:41:12","2020-04-30 19:50:10",41,75,1.45,538,6.99,0,0.17,0.62,0,NA,0,6.1,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 19:51:57","2020-04-30 19:52:05","2020-04-30 19:54:26","2020-04-30 20:27:14",75,37,11.54,1968,38.93,6.12,1.13,4,0,NA,0,29.2,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:12:32",NA,"2020-04-30 19:18:27","2020-04-30 19:39:02",17,35,4.148,1235,17.07,0,0.43,1.51,0,NA,0,14.95,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:39:09",NA,"2020-04-30 19:42:06","2020-04-30 19:48:07",35,77,0.967,361,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:39:02",NA,"2020-04-30 19:49:49","2020-04-30 20:04:41",77,71,3.586,892,13.96,0,0.35,1.24,0,NA,0,11.45,"N","N","N","N","N"
"HV0003","B02875","B02875","2020-04-30 19:04:50","2020-04-30 19:08:07","2020-04-30 19:11:07","2020-04-30 19:20:23",244,119,2.11,556,4.58,0,0.24,0.85,0,NA,0,6.97,"N","N"," ","N","N"
"HV0003","B02875","B02875","2020-04-30 19:19:54","2020-04-30 19:20:23","2020-04-30 19:20:47","2020-04-30 19:29:08",119,244,1.71,501,7.49,0,0.19,0.66,0,NA,0,6.07,"N","N"," ","N","N"
"HV0003","B02875","B02875","2020-04-30 19:30:55","2020-04-30 19:33:03","2020-04-30 19:35:26","2020-04-30 19:45:16",244,243,1.75,590,8.66,0,0.22,0.77,0,NA,0,6.86,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 18:57:09",NA,"2020-04-30 19:03:03","2020-04-30 19:09:10",42,168,1.999,367,7.36,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:09:35",NA,"2020-04-30 19:17:16","2020-04-30 19:44:10",42,126,4.534,1614,21.22,0,0.53,1.88,0,NA,0,18.55,"N","N","N","N","N"
"HV0003","B02764","B02764","2020-04-30 19:00:55","2020-04-30 19:02:28","2020-04-30 19:04:48","2020-04-30 19:15:06",37,35,2.21,619,9.46,0,0.24,0.84,0,NA,0,7.61,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:21:13","2020-04-30 19:24:16","2020-04-30 19:26:45","2020-04-30 20:17:59",63,18,20.88,3074,65.01,6.12,1.78,6.31,0,NA,0,51.01,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 18:59:49","2020-04-30 19:01:28","2020-04-30 19:03:38","2020-04-30 19:15:14",42,47,4.42,696,17.17,0,0.51,1.53,0,NA,3,10.7,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 19:31:15","2020-04-30 19:33:28","2020-04-30 19:35:01","2020-04-30 19:49:58",147,136,4.93,897,17.8,0,0.45,1.58,0,NA,0,12.94,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 19:53:16","2020-04-30 19:55:36","2020-04-30 19:56:49","2020-04-30 20:06:29",47,250,4.14,580,12.8,0,0.32,1.14,0,NA,0,9.42,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 19:15:57","2020-04-30 19:19:57","2020-04-30 19:20:59","2020-04-30 19:31:35",130,95,4.02,636,13.49,0,0.34,1.2,0,NA,0,9.76,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:24:25","2020-04-30 19:24:33","2020-04-30 19:26:01","2020-04-30 19:31:01",247,159,0.9,300,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 19:13:47","2020-04-30 19:16:13","2020-04-30 19:18:52","2020-04-30 19:24:40",218,219,0.8,348,9.22,0,0.23,0.82,0,NA,0,6.81,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:06:50",NA,"2020-04-30 19:10:42","2020-04-30 19:17:54",37,225,1.52,432,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:31:34",NA,"2020-04-30 19:38:46","2020-04-30 19:46:56",37,17,1.054,490,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:47:32",NA,"2020-04-30 19:51:31","2020-04-30 20:11:51",17,36,1.963,1220,12.5,0,0.31,1.11,0,NA,0,12.4,"N","N","N","N","N"
"HV0003","B02878","B02878","2020-04-30 19:19:03","2020-04-30 19:20:47","2020-04-30 19:23:10","2020-04-30 19:31:23",225,37,1.2,493,9.37,0,0.23,0.83,0,NA,0,6.92,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 19:04:25","2020-04-30 19:06:01","2020-04-30 19:07:08","2020-04-30 19:23:52",170,159,6.98,1004,19.4,0,0.5,1.76,2.75,NA,0,16.1,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 19:37:50","2020-04-30 19:40:53","2020-04-30 19:42:54","2020-04-30 19:58:08",162,229,2.91,914,15.5,0,0.39,1.38,2.75,NA,0,10.86,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 19:16:01","2020-04-30 19:20:32","2020-04-30 19:21:53","2020-04-30 19:27:07",220,241,1.24,314,6.99,0,0.17,0.62,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 19:27:13","2020-04-30 19:28:52","2020-04-30 19:29:46","2020-04-30 19:42:35",136,265,5.69,769,21.4,0,0.66,1.91,0,NA,4.79,14.59,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 19:55:38","2020-04-30 19:57:20","2020-04-30 19:59:30","2020-04-30 20:05:41",174,254,1.36,371,7.33,0,0.18,0.65,0,NA,0,6.89,"N","N"," ","N","N"
"HV0003","B02882","B02882","2020-04-30 19:02:43","2020-04-30 19:06:50","2020-04-30 19:07:25","2020-04-30 19:21:01",140,168,4.01,816,14.47,0,0.36,1.28,2.75,NA,0,11.25,"N","N"," ","N","N"
"HV0003","B02882","B02882","2020-04-30 19:30:46","2020-04-30 19:33:48","2020-04-30 19:36:01","2020-04-30 19:47:44",74,151,1.78,703,9.04,0,0.23,0.8,0,NA,0,7.85,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:46:20",NA,"2020-04-30 19:51:08","2020-04-30 20:02:02",244,235,1.964,654,8.45,0,0.21,0.75,0,NA,0,7.66,"N","N","N","N","N"
"HV0003","B02872","B02872","2020-04-30 18:58:42","2020-04-30 18:59:32","2020-04-30 19:01:52","2020-04-30 19:19:11",236,153,7.91,1039,24.23,0,0.61,2.15,2.75,NA,0,17.41,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 19:19:29","2020-04-30 19:20:56","2020-04-30 19:23:16","2020-04-30 19:29:54",241,243,2.14,398,8.75,0,0.22,0.78,0,NA,0,5.69,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 19:35:24","2020-04-30 19:36:36","2020-04-30 19:38:44","2020-04-30 19:42:21",244,243,0.68,217,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 18:53:48",NA,"2020-04-30 19:06:50","2020-04-30 19:28:32",140,51,11.671,1302,30.47,1.91,0.81,2.87,2.75,NA,0,23.86,"N","N","N","N","N"
"HV0003","B02764","B02764","2020-04-30 19:15:09","2020-04-30 19:19:36","2020-04-30 19:21:38","2020-04-30 19:30:54",198,177,1.99,556,8.71,0,0.22,0.77,0,NA,0,6.85,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:28:15","2020-04-30 19:30:55","2020-04-30 19:32:21","2020-04-30 19:45:01",177,17,2.87,760,10.17,0,0.25,0.9,0,NA,0,9.52,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:44:27","2020-04-30 19:44:52","2020-04-30 19:46:52","2020-04-30 20:19:51",17,10,12.04,1979,39.39,0,0.98,3.5,0,NA,0,29.84,"N","N"," ","N","N"
"HV0003","B02882","B02882","2020-04-30 18:56:50","2020-04-30 18:58:40","2020-04-30 19:04:40","2020-04-30 19:32:03",137,174,13.21,1643,33.24,0,0.84,2.99,2.75,NA,0,28.32,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 18:56:37",NA,"2020-04-30 19:02:50","2020-04-30 19:13:14",41,75,1.705,624,7.49,0,0.19,0.66,0,NA,0,7.12,"N","N","N","N","N"
"HV0003","B02869","B02869","2020-04-30 19:03:53","2020-04-30 19:09:07","2020-04-30 19:10:20","2020-04-30 19:26:01",151,243,5.66,941,18.41,0,0.46,1.63,0,NA,0,14.11,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 19:24:21","2020-04-30 19:29:27","2020-04-30 19:30:24","2020-04-30 19:35:26",243,244,1.17,302,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 19:45:04","2020-04-30 19:45:11","2020-04-30 19:45:58","2020-04-30 20:00:52",244,168,4.63,894,14.12,0,0.35,1.25,0,NA,0,12.58,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 18:58:34","2020-04-30 19:01:45","2020-04-30 19:02:34","2020-04-30 19:13:57",174,78,4.22,683,14.59,0,0,0,0,NA,0,10.37,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 19:14:51","2020-04-30 19:15:53","2020-04-30 19:18:17","2020-04-30 19:25:44",242,20,1.39,447,6.49,0,0,0,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 18:57:35","2020-04-30 19:00:21","2020-04-30 19:02:25","2020-04-30 19:08:20",94,169,1.3,355,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:28:57",NA,"2020-04-30 19:36:18","2020-04-30 19:47:42",213,182,2.42,684,10.09,0,0.25,0.9,0,NA,0,8.41,"N","N","N","N","N"
"HV0003","B02864","B02864","2020-04-30 18:57:33","2020-04-30 19:03:04","2020-04-30 19:04:45","2020-04-30 19:13:21",208,248,3.57,516,10.46,0,0.26,0.93,0,NA,0,8.26,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 19:15:00","2020-04-30 19:17:36","2020-04-30 19:19:42","2020-04-30 19:26:06",242,212,1.39,384,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 18:49:16","2020-04-30 18:59:40","2020-04-30 19:02:08","2020-04-30 19:13:58",171,173,3.61,710,15.69,0,0.39,1.39,0,NA,0,11.43,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 19:13:19","2020-04-30 19:20:04","2020-04-30 19:20:48","2020-04-30 19:38:52",129,134,6.8,1084,22.28,0,0.72,1.99,0,NA,6.24,16.57,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 19:53:07","2020-04-30 19:58:00","2020-04-30 19:59:11","2020-04-30 20:12:21",95,157,3.8,790,14.48,0,0.36,1.29,0,NA,0,10.8,"N","N"," ","N","N"
"HV0003","B02875","B02875","2020-04-30 19:10:37","2020-04-30 19:14:50","2020-04-30 19:16:42","2020-04-30 19:33:12",39,62,3.3,990,14.49,0,0.36,1.29,0,NA,0,11.92,"N","N"," ","N","N"
"HV0003","B02875","B02875","2020-04-30 19:35:13","2020-04-30 19:35:42","2020-04-30 19:38:44","2020-04-30 19:46:06",61,17,1.36,442,7.25,0,0.26,0.65,0,NA,3,5.39,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 19:14:28","2020-04-30 19:19:37","2020-04-30 19:21:37","2020-04-30 19:33:59",68,211,3.2,742,17.53,0,0.44,1.56,2.75,NA,0,12.24,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 19:43:45","2020-04-30 19:50:45","2020-04-30 19:51:07","2020-04-30 20:13:59",114,98,13.43,1372,36.8,0,0.92,3.27,2.75,NA,0,26.29,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 19:07:23","2020-04-30 19:15:03","2020-04-30 19:16:49","2020-04-30 19:30:59",92,197,6.19,850,18.99,0,0.47,1.69,0,NA,0,13.93,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 19:31:30","2020-04-30 19:32:31","2020-04-30 19:33:54","2020-04-30 19:40:45",197,258,1.12,411,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 19:18:42","2020-04-30 19:18:56","2020-04-30 19:25:19","2020-04-30 19:31:18",61,35,1.47,359,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 19:31:46","2020-04-30 19:33:57","2020-04-30 19:35:56","2020-04-30 19:54:17",72,72,3.93,1101,20.46,0,0.51,1.82,0,NA,0,13.54,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 19:53:42","2020-04-30 19:55:09","2020-04-30 19:56:49","2020-04-30 20:02:15",72,61,1.39,326,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0004","B02800",NA,"2020-04-30 18:55:58",NA,"2020-04-30 19:08:40","2020-04-30 19:23:31",74,50,5.02,891,20.95,0,0,1.49,2.75,NA,0,12.73,"N","N","N","N","N"
"HV0004","B02800",NA,"2020-04-30 19:43:58",NA,"2020-04-30 19:57:35","2020-04-30 20:07:40",262,137,4.19,605,14.95,0,0,1.06,2.75,NA,0,9.61,"N","N","N","N","N"
"HV0003","B02864","B02864","2020-04-30 18:56:33","2020-04-30 19:00:30","2020-04-30 19:01:42","2020-04-30 19:16:12",107,75,5.29,870,18.14,0,0.45,1.61,2.75,NA,0,13.12,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 19:07:57","2020-04-30 19:20:42","2020-04-30 19:21:39","2020-04-30 19:35:39",75,100,4.24,840,-4.42,0,0.37,1.3,2.75,NA,0,11.71,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 19:33:54","2020-04-30 19:37:38","2020-04-30 19:38:29","2020-04-30 19:58:15",230,33,7.71,1186,23.03,0,0.68,2.05,2.75,NA,4,18.43,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:14:36",NA,"2020-04-30 19:20:30","2020-04-30 19:45:23",141,225,9.309,1493,34.49,0.61,0.88,3.12,2.75,NA,0,22.84,"N","N","N","N","N"
"HV0003","B02395","B02395","2020-04-30 19:02:05","2020-04-30 19:04:49","2020-04-30 19:05:39","2020-04-30 19:23:27",255,137,6.73,1068,21.82,0,0,0,2.75,NA,3,16.36,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 19:42:55","2020-04-30 19:46:36","2020-04-30 19:47:51","2020-04-30 19:54:21",52,228,2.03,390,9.39,0,0,0,0,NA,3,5.5,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 19:29:42","2020-04-30 19:35:12","2020-04-30 19:37:11","2020-04-30 19:42:30",237,263,0.91,319,7.33,0,0.18,0.65,2.75,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 19:52:12","2020-04-30 19:54:00","2020-04-30 19:56:37","2020-04-30 20:05:34",41,24,0.86,537,10.16,0,0.25,0.9,0,NA,0,7.51,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:04:33","2020-04-30 19:07:08","2020-04-30 19:08:37","2020-04-30 19:14:41",78,242,1.41,364,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:12:02","2020-04-30 19:16:56","2020-04-30 19:18:22","2020-04-30 19:21:27",242,248,0.53,185,9.44,0,0.24,0.84,0,NA,0,6.8,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:29:35","2020-04-30 19:32:36","2020-04-30 19:33:40","2020-04-30 19:40:43",20,174,1.78,423,8.77,0,0.22,0.78,0,NA,0,5.5,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:44:56","2020-04-30 19:49:15","2020-04-30 19:51:51","2020-04-30 20:09:03",174,168,7.37,1032,23.25,0,0.58,2.06,0,NA,0,16.77,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 18:58:41","2020-04-30 19:01:22","2020-04-30 19:03:35","2020-04-30 19:11:53",18,32,1.96,498,8.59,0,0.21,0.76,0,NA,0,6.33,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 19:12:39","2020-04-30 19:12:51","2020-04-30 19:15:09","2020-04-30 19:28:47",32,81,2.35,818,12.54,0,0.31,1.11,0,NA,0,9.43,"N","N"," ","N","N"
